Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/15/2025,Cash,$0.53,10/28/2025,12/15/2025,01/02/2026,USD
09/15/2025,Cash,$0.53,07/22/2025,09/15/2025,10/01/2025,USD
06/13/2025,Cash,$0.47,04/22/2025,06/15/2025,07/01/2025,USD
03/14/2025,Cash,$0.47,01/28/2025,03/15/2025,04/01/2025,USD
12/13/2024,Cash,$0.47,10/22/2024,12/15/2024,01/02/2025,USD
09/13/2024,Cash,$0.47,07/23/2024,09/15/2024,10/01/2024,USD
06/14/2024,Cash,$0.46,04/23/2024,06/15/2024,07/01/2024,USD
03/14/2024,Cash,$0.46,01/23/2024,03/15/2024,04/01/2024,USD
12/14/2023,Cash,$0.46,10/24/2023,12/15/2023,01/02/2024,USD
09/14/2023,Cash,$0.46,07/26/2023,09/15/2023,10/02/2023,USD
06/14/2023,Cash,$0.44,04/25/2023,06/15/2023,07/03/2023,USD
03/14/2023,Cash,$0.44,01/24/2023,03/15/2023,04/01/2023,USD
12/14/2022,Cash,$0.44,10/25/2022,12/15/2022,01/01/2023,USD
09/14/2022,Cash,$0.44,07/26/2022,09/15/2022,10/01/2022,USD
06/14/2022,Cash,$0.40,04/26/2022,06/15/2022,07/01/2022,USD
03/14/2022,Cash,$0.40,01/25/2022,03/15/2022,04/01/2022,USD
12/14/2021,Cash,$0.40,10/26/2021,12/15/2021,01/03/2022,USD
09/14/2021,Cash,$0.40,07/27/2021,09/15/2021,10/01/2021,USD
06/14/2021,Cash,$0.385,04/27/2021,06/15/2021,07/01/2021,USD
03/12/2021,Cash,$0.385,01/26/2021,03/15/2021,04/01/2021,USD
12/14/2020,Cash,$0.385,10/27/2020,12/15/2020,01/01/2021,USD
09/14/2020,Cash,$0.385,07/28/2020,09/15/2020,10/01/2020,USD
06/12/2020,Cash,$0.38,04/28/2020,06/15/2020,07/01/2020,USD
03/12/2020,Cash,$0.38,01/28/2020,03/15/2020,04/01/2020,USD
12/12/2019,Cash,$0.38,10/22/2019,12/15/2019,01/01/2020,USD
09/12/2019,Cash,$0.38,07/23/2019,09/15/2019,10/01/2019,USD
06/13/2019,Cash,$0.36,04/23/2019,06/15/2019,07/01/2019,USD
03/14/2019,Cash,$0.36,01/29/2019,03/15/2019,04/01/2019,USD
12/13/2018,Cash,$0.36,10/23/2018,12/15/2018,01/01/2019,USD
09/13/2018,Cash,$0.36,07/24/2018,09/15/2018,10/01/2018,USD
06/14/2018,Cash,$0.33,04/24/2018,06/15/2018,07/01/2018,USD
03/14/2018,Cash,$0.33,01/23/2018,03/15/2018,04/01/2018,USD
12/14/2017,Cash,$0.33,10/24/2017,12/15/2017,01/01/2018,USD
09/14/2017,Cash,$0.33,07/25/2017,09/15/2017,10/01/2017,USD
06/13/2017,Cash,$0.32,04/25/2017,06/15/2017,07/01/2017,USD
03/13/2017,Cash,$0.32,01/24/2017,03/15/2017,04/01/2017,USD
12/13/2016,Cash,$0.32,10/25/2016,12/15/2016,01/01/2017,USD
09/13/2016,Cash,$0.32,07/26/2016,09/15/2016,10/01/2016,USD
06/13/2016,Cash,$0.31,04/26/2016,06/15/2016,07/01/2016,USD
03/11/2016,Cash,$0.31,01/26/2016,03/15/2016,04/01/2016,USD
12/11/2015,Cash,$0.31,10/27/2015,12/15/2015,01/01/2016,USD
09/11/2015,Cash,$0.31,07/28/2015,09/15/2015,10/01/2015,USD
06/11/2015,Cash,$0.30,04/28/2015,06/15/2015,07/01/2015,USD
03/11/2015,Cash,$0.30,01/27/2015,03/15/2015,04/01/2015,USD
12/11/2014,Cash,$0.30,10/28/2014,12/15/2014,01/02/2015,USD
09/11/2014,Cash,$0.30,07/29/2014,09/15/2014,10/01/2014,USD
06/11/2014,Cash,$0.29,04/29/2014,06/15/2014,07/01/2014,USD
03/12/2014,Cash,$0.32,01/28/2014,03/15/2014,04/01/2014,USD
12/11/2013,Cash,$0.32,10/29/2013,12/15/2013,01/01/2014,USD
09/11/2013,Cash,$0.32,07/23/2013,09/15/2013,10/01/2013,USD
06/12/2013,Cash,$0.315,04/23/2013,06/15/2013,07/01/2013,USD
06/11/2003,Cash,$0.21,N/A,06/11/2003,N/A,USD
03/12/2003,Cash,$0.21,N/A,03/12/2003,N/A,USD
12/11/2002,Cash,$0.21,N/A,12/11/2002,N/A,USD
09/11/2002,Cash,$0.21,N/A,09/11/2002,N/A,USD
06/12/2002,Cash,$0.21,N/A,06/12/2002,N/A,USD
03/13/2002,Cash,$0.21,N/A,03/13/2002,N/A,USD
12/12/2001,Cash,$0.21,N/A,12/12/2001,N/A,USD
09/12/2001,Cash,$0.20,N/A,09/12/2001,N/A,USD
06/13/2001,Cash,$0.20,N/A,06/13/2001,N/A,USD
03/13/2001,Cash,$0.20,N/A,03/13/2001,N/A,USD
12/13/2000,Cash,$0.20,N/A,12/13/2000,N/A,USD
09/13/2000,Cash,$0.19,N/A,09/13/2000,N/A,USD
06/13/2000,Cash,$0.19,N/A,06/13/2000,N/A,USD
03/13/2000,Cash,$0.20,N/A,03/13/2000,N/A,USD
12/13/1999,Cash,$0.20,N/A,12/13/1999,N/A,USD
09/13/1999,Cash,$0.20,N/A,09/13/1999,N/A,USD
06/11/1999,Cash,$0.20,N/A,06/11/1999,N/A,USD
03/11/1999,Cash,$0.21,N/A,03/11/1999,N/A,USD
12/11/1998,Cash,$0.21,N/A,12/11/1998,N/A,USD
09/11/1998,Cash,$0.20,N/A,09/11/1998,N/A,USD
08/03/1998,Cash,$0.20,N/A,08/03/1998,N/A,USD
03/11/1998,Cash,$0.20,N/A,03/11/1998,N/A,USD
12/11/1997,Cash,$0.20,N/A,12/11/1997,N/A,USD
09/11/1997,Cash,$0.18,N/A,09/11/1997,N/A,USD
06/11/1997,Cash,$0.18,N/A,06/11/1997,N/A,USD
03/12/1997,Cash/Stock,$0.20,N/A,03/12/1997,N/A,USD
12/11/1996,Cash,$0.20,N/A,12/11/1996,N/A,USD
09/11/1996,Cash,$0.18,N/A,09/11/1996,N/A,USD
06/12/1996,Cash,$0.18,N/A,06/12/1996,N/A,USD
03/13/1996,Cash,$0.18,N/A,03/13/1996,N/A,USD
12/13/1995,Cash,$0.18,N/A,12/13/1995,N/A,USD
09/13/1995,Cash,$0.16,N/A,09/13/1995,N/A,USD
06/13/1995,Cash,$0.16,N/A,06/13/1995,N/A,USD
