Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
10/31/2025,Cash,$0.07,10/21/2025,10/31/2025,11/10/2025,USD
07/25/2025,Cash,$0.06,07/15/2025,07/25/2025,08/04/2025,USD
04/25/2025,Cash,$0.06,04/15/2025,04/25/2025,05/05/2025,USD
01/31/2025,Cash,$0.06,01/21/2025,01/31/2025,02/10/2025,USD
10/25/2024,Cash,$0.06,10/15/2024,10/25/2024,11/04/2024,USD
07/26/2024,Cash,$0.05,07/16/2024,07/26/2024,08/05/2024,USD
04/25/2024,Cash,$0.05,04/16/2024,04/26/2024,05/06/2024,USD
01/25/2024,Cash,$0.05,01/16/2024,01/26/2024,02/05/2024,USD
10/26/2023,Cash,$0.05,10/17/2023,10/27/2023,11/06/2023,USD
07/27/2023,Cash,$0.05,07/18/2023,07/28/2023,08/07/2023,USD
04/27/2023,Cash,$0.05,04/18/2023,04/28/2023,05/08/2023,USD
01/26/2023,Cash,$0.05,01/17/2023,01/27/2023,02/06/2023,USD
10/27/2022,Cash,$0.05,10/18/2022,10/28/2022,11/07/2022,USD
07/28/2022,Cash,$0.05,07/19/2022,07/29/2022,08/08/2022,USD
04/28/2022,Cash,$0.05,04/19/2022,04/29/2022,05/09/2022,USD
01/27/2022,Cash,$0.05,01/18/2022,01/28/2022,02/07/2022,USD
10/28/2021,Cash,$0.05,10/19/2021,10/29/2021,11/08/2021,USD
07/29/2021,Cash,$0.05,07/20/2021,07/30/2021,08/09/2021,USD
04/29/2021,Cash,$0.05,04/20/2021,04/30/2021,05/10/2021,USD
01/28/2021,Cash,$0.01,01/19/2021,01/29/2021,02/08/2021,USD
10/29/2020,Cash,$0.01,10/19/2020,10/30/2020,11/09/2020,USD
07/30/2020,Cash,$0.01,07/21/2020,07/31/2020,08/10/2020,USD
04/30/2020,Cash,$0.01,04/21/2020,05/01/2020,05/11/2020,USD
01/30/2020,Cash,$0.01,01/21/2020,01/31/2020,02/10/2020,USD
10/24/2019,Cash,$0.01,10/15/2019,10/25/2019,11/04/2019,USD
07/25/2019,Cash,$0.01,07/16/2019,07/26/2019,08/05/2019,USD
04/25/2019,Cash,$0.01,04/16/2019,04/26/2019,05/06/2019,USD
01/24/2019,Cash,$0.01,01/15/2019,01/25/2019,02/04/2019,USD
10/25/2018,Cash,$0.01,10/16/2018,10/26/2018,11/05/2018,USD
07/26/2018,Cash,$0.01,07/17/2018,07/27/2018,08/06/2018,USD
04/26/2018,Cash,$0.01,04/17/2018,04/27/2018,05/07/2018,USD
01/25/2018,Cash,$0.01,01/17/2018,01/26/2018,02/05/2018,USD
10/26/2017,Cash,$0.01,10/17/2017,10/27/2017,11/06/2017,USD
07/26/2017,Cash,$0.01,07/18/2017,07/28/2017,08/07/2017,USD
04/26/2017,Cash,$0.01,04/18/2017,04/28/2017,05/08/2017,USD
01/25/2017,Cash,$0.01,01/17/2017,01/27/2017,02/06/2017,USD
10/26/2016,Cash,$0.01,10/18/2016,10/28/2016,11/07/2016,USD
07/27/2016,Cash,$0.01,07/19/2016,07/29/2016,08/09/2016,USD
04/27/2016,Cash,$0.01,04/19/2016,04/29/2016,05/09/2016,USD
03/26/2003,Cash,$0.20,N/A,03/26/2003,N/A,USD
12/24/2002,Cash,$0.20,N/A,12/24/2002,N/A,USD
09/25/2002,Cash,$0.20,N/A,09/25/2002,N/A,USD
06/26/2002,Cash,$0.20,N/A,06/26/2002,N/A,USD
03/26/2002,Cash,$0.20,N/A,03/26/2002,N/A,USD
12/26/2001,Cash,$0.25,N/A,12/26/2001,N/A,USD
09/21/2001,Cash,$0.20,N/A,09/21/2001,N/A,USD
06/21/2001,Cash,$0.20,N/A,06/21/2001,N/A,USD
03/27/2001,Cash,$0.15,N/A,03/27/2001,N/A,USD
12/27/2000,Cash,$0.15,N/A,12/27/2000,N/A,USD
09/22/2000,Cash,$0.15,N/A,09/22/2000,N/A,USD
06/22/2000,Cash,$0.15,N/A,06/22/2000,N/A,USD
03/24/2000,Cash,$0.15,N/A,03/24/2000,N/A,USD
12/21/1999,Cash,$0.15,N/A,12/21/1999,N/A,USD
09/20/1999,Cash,$0.15,N/A,09/20/1999,N/A,USD
06/17/1999,Cash,$0.15,N/A,06/17/1999,N/A,USD
03/18/1999,Cash,$0.25,N/A,03/18/1999,N/A,USD
12/17/1998,Cash,$0.25,N/A,12/17/1998,N/A,USD
09/17/1998,Cash,$0.25,N/A,09/17/1998,N/A,USD
06/18/1998,Cash,$0.20,N/A,06/18/1998,N/A,USD
03/19/1998,Cash,$0.20,N/A,03/19/1998,N/A,USD
12/18/1997,Cash,$0.30,N/A,12/18/1997,N/A,USD
09/18/1997,Cash,$0.20,N/A,09/18/1997,N/A,USD
06/19/1997,Cash,$0.20,N/A,06/19/1997,N/A,USD
03/19/1997,Cash,$0.20,N/A,03/19/1997,N/A,USD
12/19/1996,Cash,$0.30,N/A,12/19/1996,N/A,USD
09/19/1996,Cash,$0.20,N/A,09/19/1996,N/A,USD
06/19/1996,Cash,$0.20,N/A,06/19/1996,N/A,USD
03/20/1996,Cash,$0.20,N/A,03/20/1996,N/A,USD
12/20/1995,Cash,$0.35,N/A,12/20/1995,N/A,USD
09/21/1995,Cash,$0.20,N/A,09/21/1995,N/A,USD
06/21/1995,Cash,$0.20,N/A,06/21/1995,N/A,USD
03/20/1995,Cash,$0.20,N/A,03/20/1995,N/A,USD
12/19/1994,Cash,$0.30,N/A,12/19/1994,N/A,USD
09/19/1994,Cash,$0.20,N/A,09/19/1994,N/A,USD
06/20/1994,Cash,$0.20,N/A,06/20/1994,N/A,USD
03/15/1994,Cash,$0.20,N/A,03/15/1994,N/A,USD
12/22/1993,Cash,$0.20,N/A,12/22/1993,N/A,USD
