Ex-Dividend Date,Type,Amount,Declaration Date,Record Date,Payment Date,Currency
12/01/2025,Cash,$0.25,10/28/2025,12/01/2025,12/15/2025,USD
09/02/2025,Cash,$0.25,07/22/2025,09/02/2025,09/15/2025,USD
06/02/2025,Cash,$0.24,04/29/2025,06/02/2025,06/16/2025,USD
03/03/2025,Cash,$0.24,01/28/2025,03/03/2025,03/17/2025,USD
12/02/2024,Cash,$0.24,10/22/2024,12/02/2024,12/16/2024,USD
08/30/2024,Cash,$0.24,07/23/2024,09/02/2024,09/16/2024,USD
06/03/2024,Cash,$0.23,04/23/2024,06/03/2024,06/17/2024,USD
02/29/2024,Cash,$0.23,01/23/2024,03/01/2024,03/15/2024,USD
11/30/2023,Cash,$0.23,10/24/2023,12/01/2023,12/15/2023,USD
08/31/2023,Cash,$0.23,07/25/2023,09/01/2023,09/15/2023,USD
05/31/2023,Cash,$0.23,04/25/2023,06/01/2023,06/15/2023,USD
02/28/2023,Cash,$0.23,01/24/2023,03/01/2023,03/15/2023,USD
11/30/2022,Cash,$0.23,10/25/2022,12/01/2022,12/15/2022,USD
08/31/2022,Cash,$0.23,07/26/2022,09/01/2022,09/15/2022,USD
05/31/2022,Cash,$0.23,04/26/2022,06/01/2022,06/15/2022,USD
02/28/2022,Cash,$0.23,01/25/2022,03/01/2022,03/15/2022,USD
11/30/2021,Cash,$0.23,10/26/2021,12/01/2021,12/15/2021,USD
08/31/2021,Cash,$0.23,07/27/2021,09/01/2021,09/15/2021,USD
05/28/2021,Cash,$0.23,04/27/2021,06/01/2021,06/15/2021,USD
02/26/2021,Cash,$0.23,01/26/2021,03/01/2021,03/15/2021,USD
11/30/2020,Cash,$0.23,10/27/2020,12/01/2020,12/15/2020,USD
08/31/2020,Cash,$0.23,07/28/2020,09/01/2020,09/15/2020,USD
05/29/2020,Cash,$0.23,04/28/2020,06/01/2020,06/15/2020,USD
02/28/2020,Cash,$0.23,01/28/2020,03/02/2020,03/16/2020,USD
11/29/2019,Cash,$0.23,10/22/2019,12/02/2019,12/16/2019,USD
08/29/2019,Cash,$0.23,07/15/2019,09/02/2019,09/16/2019,USD
05/31/2019,Cash,$0.22,04/24/2019,06/03/2019,06/17/2019,USD
02/28/2019,Cash,$0.22,01/22/2019,03/01/2019,03/15/2019,USD
11/30/2018,Cash,$0.20,10/23/2018,12/03/2018,12/17/2018,USD
08/30/2018,Cash,$0.20,07/24/2018,09/03/2018,09/17/2018,USD
05/31/2018,Cash,$0.19,04/24/2018,06/01/2018,06/15/2018,USD
02/28/2018,Cash,$0.19,01/23/2018,03/01/2018,03/15/2018,USD
11/30/2017,Cash,$0.17,10/24/2017,12/01/2017,01/02/2018,USD
08/30/2017,Cash,$0.17,07/25/2017,09/01/2017,10/02/2017,USD
05/31/2017,Cash,$0.17,04/25/2017,06/02/2017,07/03/2017,USD
02/28/2017,Cash,$0.17,01/18/2017,03/02/2017,04/03/2017,USD
11/30/2016,Cash,$0.16,10/25/2016,12/02/2016,01/03/2017,USD
08/31/2016,Cash,$0.16,07/26/2016,09/02/2016,10/03/2016,USD
05/27/2016,Cash,$0.16,04/26/2016,06/01/2016,07/01/2016,USD
02/29/2016,Cash,$0.16,01/26/2016,03/02/2016,04/01/2016,USD
12/02/2015,Cash,$0.16,10/27/2015,12/04/2015,01/04/2016,USD
08/26/2015,Cash,$0.16,07/28/2015,08/28/2015,10/01/2015,USD
05/27/2015,Cash,$0.16,04/28/2015,05/29/2015,07/01/2015,USD
02/25/2015,Cash,$0.16,01/27/2015,02/27/2015,04/01/2015,USD
11/25/2014,Cash,$0.16,10/28/2014,11/28/2014,01/02/2015,USD
08/27/2014,Cash,$0.15,07/22/2014,08/29/2014,10/01/2014,USD
